cycle,volume_transactions,nb_anomalies_passees,controle_interne_score,complexite_si,digitalisation,dso,rotation_stocks,marge_brute,historique_audit,risque
ventes,8695,1,0.5558665546650942,4,0.5592330772341592,79.7989342435726,3.736116003379828,0.35493915286977296,2,eleve
stocks,9679,0,0.7795553591363786,4,0.4638060281167101,60.90421535114962,6.953671493872346,0.4641536814594503,1,faible
ventes,3553,5,0.8482032510273784,1,0.8205517417331307,75.58152854787309,4.220619862320551,0.11086958477697864,4,eleve
stocks,6775,2,0.8559218221188019,1,0.8434743247114544,63.28803492312623,4.951358819922542,0.35336354278050836,0,modere
paie,1055,3,0.5834736778163895,1,0.5133438383801554,67.82640343870452,3.8856785111976393,0.29540264456965193,0,faible
stocks,6395,3,0.5655493446466787,2,0.6556926905884274,121.03422639837251,8.162405529839369,0.19232719455660408,1,eleve
tresorerie,1812,6,0.5290544321336482,3,0.6273814850814287,64.83201047171332,2.9710784703615816,0.4881472893001078,2,modere
achats,4803,4,0.94070979912083,4,0.034579711853999884,30.044801343932676,5.133531079462627,0.32353497988830904,4,eleve
stocks,6663,5,0.7934318235763057,3,0.3208279842472545,56.05161644964718,7.216477122199825,0.2937150892627425,1,modere
stocks,9565,3,0.5768172063686934,1,0.7884508828364153,53.78948488715453,8.683098952790733,0.3454006225593851,2,faible
achats,5731,2,0.719078340813568,1,0.43347915019145,54.70412796490772,3.6103957969227154,0.1271645732887235,3,modere
tresorerie,9733,3,0.6814469029898463,3,0.7059675792130127,79.06884852505931,6.92161173227675,0.17513939745789733,3,eleve
ventes,1494,5,0.5541127796551475,4,0.6526080902691067,82.6118279532806,3.7354700129538125,0.26673788431290474,2,eleve
stocks,9561,1,0.7054275915934904,2,0.8430865540255763,57.88729514605206,7.754319737157434,0.33164016807942853,0,modere
achats,4832,2,0.7286042931580659,3,0.32724170231842864,32.162513029621564,8.45893410345855,0.42746343700449096,0,faible
paie,3814,4,0.9896879641977848,1,0.6788411681922504,61.981911503662154,3.220810202924567,0.2115078770800946,3,eleve
achats,629,2,0.601646871135059,1,0.5869171083729112,49.132225158086655,6.306927017770063,0.18867086803353053,0,faible
paie,3058,3,0.4435901013706992,2,0.4420451318650105,64.20809427942639,7.226573055543577,0.3501426366753506,0,eleve
tresorerie,8004,5,0.5426569396966033,3,0.4406407179441524,57.58076215620177,4.411465224753813,0.28641019896344727,2,eleve
ventes,3691,3,0.5661028864851666,2,0.6454961761651327,84.32715236802173,6.095428880386314,0.10787256019433855,2,eleve
achats,6995,1,0.6359609235950656,2,0.7259340342103583,65.49616092927795,6.200034521286707,0.20816245266171635,0,faible
stocks,9231,3,0.5430244406309286,4,0.612719256508859,49.19616711557009,9.01930027157955,0.2818232013251921,2,modere
tresorerie,625,1,0.8233183008728409,4,0.6189428503714557,32.28935505232306,1.057996561600178,0.28457964902885863,4,eleve
achats,6577,2,0.532595085548578,1,0.5003011191927953,59.039716722032196,4.8881729958902795,0.30898582728332313,3,modere
stocks,101,2,0.7030026952448845,3,0.5135628365900552,59.111252921075604,2.499493196159312,0.16996804399533233,4,eleve
achats,474,1,1.0,4,0.4415059283284205,54.75078502592669,5.027596155466866,0.2868985254480995,4,modere
paie,4748,1,0.7830352407645436,1,0.49627966966099435,75.50647502807132,3.4342839948358175,0.3947078376977884,0,faible
achats,2465,2,0.7676135517568539,3,0.7189351183669994,32.34443017924845,4.490165561266819,0.011236569928284368,0,faible
achats,1625,7,0.9785974301117739,1,0.7412811248867697,44.74911872920841,3.2517053226289496,0.27176100083607646,4,eleve
achats,1746,3,0.8868474346355459,4,0.34482487683877244,61.058351989722695,5.310734906271355,0.13380292622852252,4,eleve
tresorerie,113,3,0.7847686551028905,1,0.42071266494368026,48.809835620900515,7.147788340366992,0.2967768311238662,1,faible
achats,4699,3,0.6533909725083296,3,0.4579203952661617,52.86581523647173,4.254530425135561,0.1495215107894582,1,eleve
stocks,2378,4,0.6965966687815309,3,0.5871926276467169,58.79497264271653,7.861244411457088,0.3134074534903057,3,eleve
paie,3255,1,0.689304419850069,1,0.26336943879271923,73.71929866827254,7.0879136160182385,0.462663638373346,4,faible
paie,8421,4,0.6397861678641836,3,0.4242185904523318,57.98852692900544,9.068138037913666,0.20205408777956035,2,modere
achats,3914,2,0.7318054767824386,1,0.3228836973955854,20.606310872963675,5.822714024114857,0.21655590655055926,1,faible
tresorerie,3316,2,0.7526121545571484,3,0.6800964268420232,47.94405981964573,4.876711916737443,0.2530148650567199,0,faible
tresorerie,8319,0,0.5133057299262661,1,0.5940650115335471,69.91568550600158,1.8295256069128945,0.33186821532294625,4,modere
stocks,2213,1,0.9448063749943447,1,0.5074904949115261,75.25347277533109,3.436625756813906,0.19809537288739099,2,modere
achats,9544,2,0.7614696269609922,1,0.3873445438463957,76.3571575635221,4.584194021001519,0.26197888445447465,2,modere
paie,4456,2,0.6605825557074073,2,0.5105807097421611,82.02355339924125,4.820985937676924,0.233050975463984,2,modere
tresorerie,5643,5,0.7331763968094186,3,0.4870615768484157,62.368745541799775,9.697444804493003,0.25334725052636387,0,eleve
achats,4655,4,0.83955533367379,4,0.9269333105039743,65.26329961739293,4.586046436887124,0.3330411322362778,1,modere
tresorerie,7162,2,0.4799970381121161,1,0.799403942316354,39.721829074808355,1.4632934214587876,0.355106382956822,2,modere
tresorerie,3474,2,0.684240891027963,2,0.46185841481421597,16.508493744309114,6.329140713555759,0.15231993531840288,1,faible
paie,6530,3,0.52212163377065,4,0.6330390681904914,31.648348328442033,6.2129964805386475,0.33265080976629746,3,modere
ventes,3566,5,1.0,1,0.7888417293171992,45.96324896619123,4.082140591120243,0.6145761586724521,0,faible
stocks,3181,1,0.7207279071652922,4,0.4617971625407423,32.80590897338379,9.255340915505236,0.45442250926786926,1,faible
stocks,729,2,0.523338152860074,2,0.316577851805346,54.141461198797145,1.2067578905141496,0.23581423809301538,1,eleve
paie,369,3,1.0,4,0.24062829581347522,50.75823478717488,7.498914199175729,0.3131903528730534,2,faible
tresorerie,5824,0,0.6195972131829416,1,0.8544533839829215,78.75654027804114,4.417806591843942,0.29664217342763155,2,faible
achats,5997,2,0.6686380122885689,4,0.5617875237060165,40.61727024424264,3.0991644434414183,0.345945471896869,0,modere
tresorerie,3532,5,0.6794802640021955,4,0.6582650465749398,62.81163834367908,9.80079655587484,0.25777854150844076,1,modere
paie,9572,2,0.5728070415146447,1,0.485152524936188,51.60464613166319,6.473393460582563,0.273085016426054,4,faible
stocks,6376,3,0.7371028026244214,2,0.3464202163020631,39.86842867346263,4.40312263360391,0.22691760490194837,2,modere
tresorerie,5995,2,0.3683889750459961,2,0.38373983503218034,45.44577092063808,4.362472622267495,0.40954385785164016,2,faible
stocks,7215,0,0.8628847574315937,4,0.3317930415414782,18.974805898395104,5.550837670740429,0.33109712139127145,3,modere
achats,6756,7,0.5308292693894169,3,0.769998882893775,74.96693653787267,4.076072968163271,0.33185560484655796,0,faible
stocks,675,5,0.6377017716534532,4,0.89851223166641,88.04522507496048,7.599217049217609,0.4218379145784841,1,faible
stocks,7129,0,0.8127279510529244,3,0.6074487924950045,54.65067765917765,5.175370786125156,0.423317319486503,1,modere
ventes,6199,3,0.6693308472540827,4,0.2964401813599202,60.581241747886224,7.035128903394126,0.4044498032701893,1,modere
ventes,9599,8,0.675467837935356,2,0.6993168381671216,54.082843191882816,5.4158526899933355,0.420316408211207,2,modere
ventes,3292,4,0.5481883835905343,4,0.8529969329985085,43.59817436939872,6.739669998348678,0.4562668089747759,0,modere
stocks,3278,3,1.0,4,0.7943333534966788,74.09805720421753,7.691019503492951,0.2033380859437932,1,modere
paie,6152,2,0.7797223573309885,3,0.5941737903030012,66.3813665030323,8.361859664531398,0.2701321936955075,4,eleve
stocks,2834,4,0.537582257759625,2,0.5531035526746234,1.7573124124176758,5.981893375240542,0.3708948332790052,3,faible
paie,6216,5,0.7267273669086777,3,0.5925667357580539,39.30778505181769,3.266905828717858,0.2114470423354566,3,eleve
paie,3668,3,0.5269798008023034,4,0.8450498009953432,18.93877500871948,4.654835464943111,0.2636745595489771,1,faible
ventes,9947,0,0.9583621440984174,1,0.7520730855642764,91.10828690777166,4.94772426144408,0.31944172211444766,2,modere
tresorerie,9871,2,0.7299456941062819,4,0.5228486000753396,56.56342455108521,3.8535823238427866,0.2769864465290447,3,eleve
achats,2303,4,0.55366802081394,4,0.5178169448419206,64.81403123392559,3.519691553992897,0.3066018749343197,3,modere
ventes,1490,5,0.8046386103435874,3,0.503660990251863,52.93409729839553,5.349001138420821,0.1854608278115093,3,eleve
ventes,1842,2,0.658288649192753,1,0.38707347328953967,82.05393452580174,3.033384723784537,0.29622452923161363,3,modere
tresorerie,2025,3,0.5067657016716278,1,0.8703676471490771,77.21410345188868,2.645199018654814,0.3134024066180845,1,faible
achats,719,1,0.7571569500850315,3,0.4424352504507122,55.69041633958969,1.6111283370832887,0.46150043675546976,0,faible
stocks,1374,4,0.752926275120684,2,0.6980552131333506,94.35986111350451,5.9606733896708315,0.2731370559117498,0,faible
stocks,1056,5,0.8706600448851096,1,0.4677144723364335,63.70636284465748,5.682495956295954,0.23497362292444918,2,modere
ventes,2039,2,0.7096755335376697,1,0.5045552235933275,30.797498497223565,4.350648993520331,0.37129440594514534,4,faible
achats,4053,4,0.7160590430437825,3,0.5772238466554057,62.0003747502712,6.988462551537303,0.0,0,eleve
ventes,1068,5,0.7240199554817776,2,0.7090484849668415,70.34881315452571,3.0023812853558955,0.26826515445553795,4,eleve
paie,9608,2,0.9392924491760544,2,0.5481552236429041,57.335504949034515,5.761748214643783,0.2486286538287441,0,faible
ventes,9335,2,0.6534889715088893,4,0.3721589656765335,51.770339095140756,5.108326720870959,0.32609216568067045,0,eleve
ventes,381,6,0.7704182453208597,4,0.6038162662158201,95.28722632459937,3.5186393226544554,0.4246226254340626,2,eleve
stocks,6362,0,0.7925118178023417,3,0.446665640161674,36.282750825693434,4.014915140406991,0.455128119890135,3,modere
stocks,1158,3,0.7524664778846138,2,0.9087676613829062,4.725723497801006,3.8610080398911144,0.32469476862523455,2,faible
stocks,4393,3,0.6478143090910644,3,0.5480110995054822,92.3810806185969,5.505507938122891,0.1448316288555922,0,modere
paie,5278,4,0.7180906010961254,4,0.46640613238577283,35.47905207820705,6.186857747311106,0.24858133936588028,3,eleve
stocks,7080,10,0.6859513357850723,3,0.9949601599306686,54.267639230035726,4.147212336970811,0.25954498750574734,3,eleve
achats,9300,5,0.9938815540167705,3,0.7477779404884946,52.45135689875501,3.5757909517647217,0.33672154258021336,3,modere
tresorerie,1329,4,0.6313354321853041,1,0.42064517723915673,84.6349698139704,5.2744442570535135,0.30562465401604305,4,modere
achats,9327,3,0.5631132210621657,1,0.44181718800067915,88.69712759253736,1.6964976649830907,0.23117018721636717,0,eleve
achats,4685,1,0.6990697462850386,1,0.6948365962181363,34.152490917896145,5.068714932884543,0.17483515580835304,1,faible
stocks,8567,2,0.688495270385699,4,0.6086952602069797,87.138192563708,8.123550969043372,0.21314231003569079,2,eleve
tresorerie,2840,4,0.7295265280252944,3,0.7780351085440949,86.76820632432363,3.592073459574038,0.20946531164344664,4,eleve
tresorerie,2389,4,0.6313830096698002,1,0.46746473980168335,60.3870988184994,4.646289679850102,0.46215769935360623,2,faible
tresorerie,1339,2,0.7165560219899314,1,0.7402218249596954,78.65085110639717,7.049123498604891,0.22303413936933725,1,faible
paie,5470,1,0.7194410558456816,1,0.15234233177839118,80.65659907889511,6.509346682150298,0.3060136055716257,3,faible
stocks,225,2,0.8358984534040007,4,0.5691116261482456,54.95144297548201,5.123678163449702,0.39684414083475944,1,modere
tresorerie,7573,2,0.7139509575563727,4,0.4765641707978536,56.84866884899357,4.882942947873116,0.31948982864326514,2,eleve
paie,9500,1,0.7153712545947383,3,0.508990675866516,71.78656094148845,2.528884849263673,0.19139973590547665,1,eleve
ventes,5442,3,0.7774519569562776,3,0.5794250707747842,27.429500667283776,5.982305641795599,0.39850850277992866,0,faible
ventes,7451,1,0.8301482594772276,3,0.8277007279187392,52.923866669708225,2.3132499751771927,0.33541871197033724,1,faible
paie,6738,1,0.5524486318560131,1,0.36919202413579055,35.992825073933034,0.8696302557576194,0.08145122641457084,0,modere
paie,6670,4,0.5121519160199768,2,0.162391399118,88.4715640599804,7.016206138899869,0.424572143599428,1,eleve
stocks,3349,4,0.9543219444075717,4,0.3923892857776773,52.68834750995346,5.773972596786222,0.38733797031033523,0,faible
stocks,9210,3,0.8056113156892236,1,0.8044871863856319,65.52747446186704,6.759471390115728,0.3338500486430248,0,modere
ventes,7695,2,0.6670920045505895,1,0.271001732901685,55.631761280549796,3.5269806921306857,0.46347634856955444,1,faible
tresorerie,6394,4,0.7029552904949696,3,0.48561047188302464,54.330318290835336,5.932727932351198,0.38504677035125584,4,eleve
ventes,6627,4,0.6411157460005259,3,0.7679154749623662,64.21932575173241,4.121864202734241,0.4127941808772877,3,modere
tresorerie,5857,5,0.7316921086662328,1,0.5883142913491293,45.387126703957314,4.345514694076502,0.4036401590718532,3,eleve
tresorerie,2069,4,0.5542244215892967,4,0.8257413441700641,56.03035297064855,6.947508248379136,0.37570439907440156,3,faible
stocks,991,1,0.8260250477634888,4,0.19302090331009925,55.88314005529824,4.700417413597208,0.12091171538628512,0,modere
achats,4570,2,0.7263180097942752,1,0.5356781824937968,51.53569400263417,3.607228415814368,0.132853274206638,3,modere
achats,7275,1,0.7317440644050026,2,0.8674354332709998,67.82113815490496,2.2689631557768983,0.3850840482842868,0,faible
paie,9656,1,0.5659086425982216,2,0.37462367077356695,51.060081359710374,5.721378751720929,0.423165073907513,4,modere
stocks,8420,4,0.7786400645158953,4,0.8069619686776173,92.22229964823914,7.118952334853686,0.2294826602431581,1,eleve
tresorerie,9306,2,0.5693542535280938,3,0.5528619233879676,72.57928216081055,3.433743219899959,0.18862371562339875,1,modere
achats,6912,2,0.5961773710136821,2,0.6868258850111846,33.01379890517193,6.377957869418481,0.32626501367935146,0,faible
tresorerie,7619,3,0.7131432885162626,2,0.8529313814045081,71.01755888077243,3.114442702533047,0.15479452430773774,0,modere
achats,4712,0,1.0,3,0.6859672302096177,46.21040604984206,6.498604606591971,0.2831102155876176,4,faible
achats,9810,2,0.7257199200032214,2,0.48175008812612674,62.71380350810907,5.065828929322913,0.26448935264847323,3,modere
achats,1298,1,0.31467986804986464,1,0.7124125504250456,45.37609118745302,5.53567234512636,0.2775543296998428,4,eleve
stocks,5338,1,0.6036247924958874,2,0.4676400309437989,16.111922252476454,3.605179303375446,0.4884431017905301,1,faible
ventes,6189,6,0.802559366833086,3,0.6546733705570775,59.56533014143212,5.7151017269737,0.23660085415392668,1,eleve
tresorerie,6357,1,0.5307308582523814,1,0.34963140811504545,31.311684823040807,3.8046255173307157,0.3053408693945109,3,faible
stocks,7805,2,0.8246653661718489,2,0.605818934682459,68.3943077746265,4.172653015730117,0.16878437982307604,1,modere
stocks,3819,5,0.7238230862147544,4,0.8378586156577529,63.49569651613041,1.9647447069043125,0.3940374036915787,0,eleve
stocks,402,2,0.8486990788886163,1,0.5402460554869883,47.92230912118839,3.4556956782964,0.2820414475893085,1,faible
stocks,1086,0,0.6161718836123503,1,0.8187380877698622,96.51074076047976,3.9490093941509326,0.41783082452777653,2,faible
stocks,4540,4,0.6044824127600925,4,1.0,35.214250653912394,5.625619025277477,0.05428928867576027,3,eleve
paie,5009,5,0.7847477737426767,4,0.5942105370377575,47.51324697487668,6.191311551155749,0.2941869018698278,3,modere
tresorerie,3172,3,0.698870743754176,2,0.722838431248397,37.58616835232504,3.7841364471558165,0.3132127535656575,3,modere
stocks,3224,6,0.6897965782320589,2,0.6953725169764113,100.82632064518441,4.67111092354213,0.3911523277905492,2,eleve
tresorerie,9619,1,0.9353454803423594,3,0.6450207318348157,87.04488283292156,8.372770528922201,0.23580012147687032,4,faible
paie,8225,1,0.7906211390592677,3,0.7575792048317792,31.55756271339138,5.262217126169671,0.378682481439116,0,faible
paie,3391,2,0.40151155499564084,1,0.5503809936254673,43.48837916692818,3.9262151111921955,0.24725644854714038,3,modere
tresorerie,4133,2,0.8198602183774581,4,0.4674911799450915,44.16682683089804,1.6407024796214156,0.30937571789041873,1,modere
achats,5205,4,0.8048453200622683,4,0.2947354457138983,48.98545964474289,3.292154973261547,0.39219515572549757,0,eleve
ventes,803,0,0.8777366930835148,3,0.5314483013826342,39.144386923333705,3.2142607638456813,0.207023048067344,1,faible
achats,8233,1,0.5590452370639736,1,0.7802868330270735,47.884979259774234,8.955747440800758,0.3740584670730892,0,faible
achats,674,4,0.7487208737815184,1,0.4120405777613737,80.09744538119996,3.3030849554140183,0.33349025719860237,0,modere
achats,5804,1,0.7167445031864772,3,0.6493355793065515,98.93824672157976,5.102085856676492,0.26663258690260633,1,modere
stocks,7948,3,0.556355222878037,3,0.5753780272938138,29.112036422451535,5.74151511775775,0.23317934046306887,1,faible
paie,5308,4,0.842014985185987,3,0.4758563753914804,39.17785753465574,7.213049850037831,0.08991711321991994,0,faible
achats,7024,6,0.6637681001035926,2,0.2293919340493466,64.27118888760467,5.016048483718534,0.29197340436410507,3,eleve
paie,3928,2,0.8729098586878501,1,0.8725709398241572,28.393887207678983,3.979370984798602,0.2667998327665735,1,faible
tresorerie,3330,2,0.5885711822398786,1,0.7034381060766757,64.7886404278245,3.846926896840232,0.3639131758685582,2,faible
ventes,588,3,0.4809121793800907,1,1.0,70.80205574259458,5.7127599853596465,0.35379979660490013,2,faible
tresorerie,7214,4,0.6636150726953283,3,0.8158826027915083,74.01305100053949,3.631321084920356,0.40701173043614036,0,eleve
tresorerie,9639,3,0.734786977384367,3,0.8681087957297096,70.24289052992472,2.79163771452247,0.41067292840194036,4,eleve
stocks,3273,3,0.6198706109171632,3,0.2501292537953203,49.29502905687197,3.9789913563392023,0.6155537877385633,0,modere
ventes,1767,3,0.24033146968626584,3,0.24663292708768808,56.366608770665906,2.351031317594687,0.35136599688707837,0,eleve
tresorerie,9929,2,0.7575473717378155,4,0.6084624122105174,36.40944827713409,8.701233169041195,0.21395294105914553,3,modere
tresorerie,4214,5,0.7568471035783038,3,0.3703769153037375,69.28677309275253,6.1931054201427544,0.38261929891902796,3,eleve
ventes,3653,2,0.8030750917811449,2,0.46374263063119486,92.06720534270244,8.241687686829135,0.46059040565382803,4,faible
ventes,7861,1,0.6429261346673834,4,1.0,69.24401798134778,5.970872073480977,0.34748973243823916,4,eleve
tresorerie,1100,3,0.6347422401427139,4,0.8379752343363722,46.09998528345893,8.049186060085129,0.0875708944791031,4,eleve
ventes,9142,4,0.9160482659202236,3,0.4128688915336407,79.89583705398451,5.734929328111831,0.3555360204002943,4,modere
tresorerie,1488,2,0.46368929712674256,1,0.12677589728602484,107.31293389557872,6.452362641990671,0.23701281527284823,4,eleve
tresorerie,5550,2,0.6629323309498539,3,0.39601253237918993,64.8629954322723,0.7325619469176363,0.16780741199205276,0,modere
stocks,3812,2,0.7213452769197708,1,0.4885611114122555,71.08945687709335,3.1713408060476214,0.31866867733040954,0,faible
achats,1467,3,0.790903274502136,3,0.5357472661479848,73.55402188132088,5.073855550511944,0.14741850173842103,2,eleve
tresorerie,8289,1,0.7254650773606478,3,0.3441907497846758,27.91085468296525,5.122375529579778,0.40231471042956557,2,modere
paie,9113,2,0.5617011042307661,1,0.825970118466159,51.7775565462943,4.8472379626543285,0.3730879167432476,1,faible
achats,554,0,0.8751420922031281,1,0.4577078412283493,49.72267156939055,5.905990554181406,0.29133310597508866,0,faible
achats,9916,2,0.7002861118415361,1,0.7297155345205419,76.69733297791896,5.988405875859962,0.24499217677924062,4,faible
achats,2872,2,0.4497995940262953,1,0.6107774843782043,74.36738615788164,6.73023163417568,0.2815900712276252,1,faible
stocks,3826,2,0.7313764976160091,2,0.7876954110172084,57.58526514534104,6.337987042208276,0.19890847523978522,3,modere
tresorerie,7332,4,0.7712915306832195,1,0.5524159343113909,48.522438819825695,7.408174799154988,0.2922955707919231,0,faible
stocks,4906,2,0.9941115930097171,3,0.4150027122684059,26.26808080586433,7.424467234852955,0.015554092250645302,2,modere
tresorerie,2290,3,0.7613127023305437,3,0.4802825591796068,59.69174942783476,5.34932889775073,0.308870996342687,0,faible
stocks,9208,2,0.47769616419773164,2,0.4831029771284391,40.90863770442331,9.163297577128613,0.3114219941588922,0,faible
stocks,2975,5,0.4829648063787465,1,1.0,38.42997320843775,7.718661069843229,0.38451496680907415,0,faible
paie,5692,0,0.88880641872974,3,0.6153010543678576,78.52537528245173,3.3860981910689283,0.3299811575993421,0,modere
stocks,1540,4,0.5795795479976291,2,0.6009265629407754,76.43839590093567,5.785206662114586,0.3977334761871499,3,eleve
ventes,9027,2,0.46756284037822604,3,0.7764053081417098,50.228116838009996,1.3147637161687697,0.3547031109052392,2,eleve
paie,6159,6,0.8500766301637648,2,0.5999860290491742,28.61911437384732,1.6516034366353032,0.4036524270406123,0,modere
stocks,7110,2,0.6286396281677994,2,0.824335263862874,43.48376839512587,4.001011339328478,0.5621425063992552,3,eleve
achats,7217,2,0.8420520946239411,4,0.5255844478597771,79.86507922654386,3.249110142672508,0.34200171419483694,1,eleve
ventes,9253,1,0.5627920742005883,4,0.5052720499174621,69.35437233952483,4.013314099851488,0.3184024144767363,0,faible
ventes,3089,1,0.921071850049882,1,0.4039453007970344,50.563904051552846,5.656987724793168,0.41870489212681555,3,faible
ventes,9318,2,0.8308095560399913,4,0.9700094660101403,61.17506353753814,7.450580611699461,0.2531768497229637,4,eleve
paie,6328,1,0.5915971950097979,2,0.586035035246879,18.5035616408636,7.343503872946215,0.28808122340345826,1,faible
stocks,6571,5,0.45094142996580383,3,0.3651915080757009,16.989512259304355,5.826387473935944,0.34209946182785694,2,eleve
stocks,2963,3,1.0,3,0.6393654443958436,99.54253041042116,2.8257611618757563,0.3072415037728504,0,modere
achats,1277,2,0.668468844701028,1,0.46998922458731185,70.13052436679311,3.8852237574004804,0.3067913440800888,0,modere
achats,4860,3,0.5855902529386424,4,0.5220797537092138,60.033241285185085,6.274366650814424,0.3899779203326313,3,eleve
ventes,111,2,0.9079462403244248,1,0.6621506863455436,52.06087631983476,3.347766996919305,0.13039451604804397,2,faible
achats,5352,2,0.841863978011866,2,0.9041970480508201,24.763320209370505,2.46616652487229,0.5033459078472238,4,faible
paie,4499,1,0.877419481496887,4,0.6203170716346081,79.86428254972178,5.9846342512083135,0.3485900017984561,1,modere
stocks,8334,7,0.6852237583723403,1,0.4577926459089698,37.26222473739206,4.903274726830985,0.2599738670185743,2,eleve
ventes,9235,2,0.9821582035485437,3,0.4990170315411544,74.08365290666966,4.578161920385755,0.462805290834879,0,modere
achats,5545,4,0.5034072729172957,3,0.7312894373820937,62.64001531085123,7.219603871304699,0.31035340507037334,3,faible
paie,6670,6,0.6171925717663718,1,0.20833181684261182,58.95811071753026,7.1776161673007195,0.31298985375962574,4,modere
paie,9296,3,0.7584818133572325,1,0.39146354474078154,33.95267361870794,8.562235981478606,0.2785296717313369,3,faible
achats,8312,1,0.875216701635567,1,0.642529215239468,34.218999906547886,3.6971764199871746,0.44676936638675535,1,faible
stocks,506,2,0.7991738530787245,2,0.2586660845250503,67.79868772625176,5.8594671617801755,0.29906490208321085,2,faible
achats,9306,1,0.6875701396229813,2,0.5374964241730272,61.58433648840037,5.038016941114702,0.2441584034139202,3,modere
ventes,4531,0,0.628727819914078,3,0.5043469928684967,60.94334146526758,5.6766316634906975,0.3998772968859851,3,eleve
achats,5343,1,0.8760266287539031,2,0.7754897044151335,65.72083185027375,2.7312376484301857,0.41829553757553656,0,faible
paie,6642,4,0.8146594019915545,2,0.5499435333761601,21.265130197459158,2.195053331129576,0.46066083136721403,3,eleve
achats,7036,4,0.5688214310963403,4,0.8373382765206094,80.30287679880973,4.919567727542397,0.3633599042049634,4,eleve
stocks,9006,6,0.5643595902905458,2,0.6157746046476121,52.882005187712856,3.31497482005181,0.414626649524315,2,eleve
tresorerie,4246,1,0.6181767768340727,4,0.9552902261618532,83.39290044240875,6.876415241102575,0.2740746807401707,1,modere
achats,240,5,0.5989357201570937,2,0.3225022071216457,19.833519904283172,1.9986452652828008,0.40257994199483066,3,modere
stocks,4982,7,0.8544761368819701,3,0.9234253682535956,71.3805201105486,2.1635982255074397,0.3742522605933867,4,eleve
stocks,6112,2,0.7653598483327027,1,0.5177745687541221,71.19158595588522,4.166675049502286,0.35304602689426595,1,faible
paie,1063,2,0.7836680860604647,3,0.8947899402452819,30.277346532866858,1.9238499881341786,0.14428752392329702,4,modere
stocks,7251,1,0.7287504455195164,2,0.8370469399770328,47.214877647957266,8.352006264194657,0.2611826026455925,3,modere
stocks,8664,3,0.7358156073006031,1,0.02961843184346491,38.809872080996016,4.634165252127416,0.2954284993320143,3,modere
stocks,3710,4,0.4627273876989533,1,0.6958336420639679,77.26425245010506,3.794398589271947,0.3531596027235228,2,eleve
stocks,9984,3,0.8191275486527152,1,0.7995239525615796,66.17776965778486,5.935928051252642,0.5400737108724459,0,faible
ventes,6994,2,0.6154777779112836,4,0.8657185473342233,91.97697651803507,6.767697072041485,0.3859243916352091,4,eleve
ventes,7411,2,0.695026700042501,3,0.3646725628441154,64.0590786856393,5.413917802168572,0.21899866392286377,0,modere
paie,205,2,0.6290240616796998,4,0.718068579402846,74.64488373779116,4.863817014215875,0.25197564801508826,0,faible
achats,5639,4,0.7218807347727513,1,0.6390147357331456,83.44021482761015,3.033054150591738,0.43898637023506576,1,modere
stocks,9973,6,0.7859640890865993,3,0.6862817933932649,71.08853453015455,6.261818637842438,0.24757797858821323,1,eleve
achats,6887,1,0.5486717451215006,3,0.7997872973186037,52.316335940964414,7.833406180372392,0.4018704497521347,4,eleve
achats,2237,5,0.7379123836366003,2,0.8313419705452869,48.594111094769275,4.560560490265417,0.3117222090235675,0,faible
paie,4545,0,0.6326496131869215,4,0.46885140904710576,58.40533144942926,3.302428999377958,0.28336110605335735,2,eleve
stocks,3630,4,0.8982188163814004,4,0.6530838663693312,75.9316757962018,5.362991535001389,0.2490934610042082,0,modere
stocks,1386,4,0.5328061895530558,2,0.6082270634424256,44.67793876294097,5.0052997880011105,0.0,1,modere
tresorerie,7152,5,0.5496225595653919,4,0.552129475546069,73.04307052359397,2.567295234851919,0.3539751124200803,0,eleve
achats,3754,1,0.6460644672944784,1,0.5712449577661919,66.45264636620611,3.994622601584077,0.19478702369899306,3,modere
achats,7202,5,0.5611534427479241,1,0.6391974484113273,34.93387753601037,8.576971535956526,0.15816324002351542,3,eleve
ventes,2459,2,0.6663428480519631,4,0.4796036795065467,72.07070518380856,2.304890265781808,0.32477747018858505,2,eleve
tresorerie,8205,2,0.620817174082643,2,0.7766073557061761,62.83842025704705,3.618759293151144,0.4029542877957776,4,eleve
ventes,8736,6,0.7132618566552719,3,0.85386165765837,48.98951577619414,3.102573250952475,0.13031919119072738,0,modere
ventes,6541,1,0.851210804173623,4,0.43588468888282084,62.54857145428538,3.279400315616771,0.40033955076470285,3,modere
ventes,5147,3,0.7106919408526411,3,0.8636659775878244,49.76697953431858,4.109047211680961,0.2096794076871634,4,modere
paie,8327,5,0.7243531841224715,2,0.4362613151547718,64.95344129379554,5.896764202922519,0.36489310560329224,3,modere
paie,5303,3,0.541401609578185,3,0.779557382337957,56.640792607068946,7.6171250612422625,0.35789492039018334,4,modere
ventes,9767,0,0.6798910669277305,2,0.8632957621181137,29.401515359807675,5.406643187856633,0.2793356551551403,4,faible
tresorerie,1898,4,0.6367368292585903,2,0.5810978607840321,57.23928756235519,3.6312363576729303,0.3029872934561497,3,modere
achats,9700,2,0.8022461445460727,1,0.4379004516032442,51.1463220913838,8.079830291780649,0.26037996765222715,1,faible
tresorerie,5391,1,0.5853149525195953,1,0.4822634004576741,72.7117270859759,0.8628729579916596,0.3263537256927494,4,modere
